precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,magnitude
07-08,NEWCASTLE COUNTY COUNCIL,REPUBLICAN,REPUBLICAN,IN-PERSON,160,NEW CASTLE,10003,NEW CASTLE,10003,MICHAEL C SENISCH,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
07-09,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,IN-PERSON,342,NEW CASTLE,10003,NEW CASTLE,10003,JOHN CARTIER,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
07-09,NEWCASTLE COUNTY COUNCIL,REPUBLICAN,REPUBLICAN,IN-PERSON,176,NEW CASTLE,10003,NEW CASTLE,10003,MICHAEL C SENISCH,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
07-10,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,IN-PERSON,319,NEW CASTLE,10003,NEW CASTLE,10003,JOHN CARTIER,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
07-10,NEWCASTLE COUNTY COUNCIL,REPUBLICAN,REPUBLICAN,IN-PERSON,98,NEW CASTLE,10003,NEW CASTLE,10003,MICHAEL C SENISCH,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
07-11,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,IN-PERSON,390,NEW CASTLE,10003,NEW CASTLE,10003,JOHN CARTIER,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
07-11,NEWCASTLE COUNTY COUNCIL,REPUBLICAN,REPUBLICAN,IN-PERSON,124,NEW CASTLE,10003,NEW CASTLE,10003,MICHAEL C SENISCH,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
07-12,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,IN-PERSON,340,NEW CASTLE,10003,NEW CASTLE,10003,JOHN CARTIER,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
07-12,NEWCASTLE COUNTY COUNCIL,REPUBLICAN,REPUBLICAN,IN-PERSON,96,NEW CASTLE,10003,NEW CASTLE,10003,MICHAEL C SENISCH,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
07-14,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,IN-PERSON,195,NEW CASTLE,10003,NEW CASTLE,10003,JOHN CARTIER,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
07-14,NEWCASTLE COUNTY COUNCIL,REPUBLICAN,REPUBLICAN,IN-PERSON,73,NEW CASTLE,10003,NEW CASTLE,10003,MICHAEL C SENISCH,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
10-04,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,IN-PERSON,366,NEW CASTLE,10003,NEW CASTLE,10003,JOHN CARTIER,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
10-04,NEWCASTLE COUNTY COUNCIL,REPUBLICAN,REPUBLICAN,IN-PERSON,169,NEW CASTLE,10003,NEW CASTLE,10003,MICHAEL C SENISCH,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
10-12,NEWCASTLE COUNTY COUNCIL,DEMOCRAT,DEMOCRAT,IN-PERSON,411,NEW CASTLE,10003,NEW CASTLE,10003,JOHN CARTIER,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
10-12,NEWCASTLE COUNTY COUNCIL,REPUBLICAN,REPUBLICAN,IN-PERSON,174,NEW CASTLE,10003,NEW CASTLE,10003,MICHAEL C SENISCH,008,LOCAL,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
28-11,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,245,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
28-12,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,147,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
28-13,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,300,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
29-07,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,320,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
29-09,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,25,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
29-10,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,93,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
29-11,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,62,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-01,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,366,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-02,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,251,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-03,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,281,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-04,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,344,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-05,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,480,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-06,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,503,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-07,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,226,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-08,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,196,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-09,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,239,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
31-10,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,268,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-01,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,403,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-02,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,170,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-03,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,345,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-04,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,188,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-12,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,440,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
34-01,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,645,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
34-03,STATE SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,642,KENT,10001,KENT,10001,TREY PARADEE,017,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-01,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,363,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-01,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,136,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-02,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,138,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-02,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,101,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-03,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,272,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-03,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,155,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-04,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,160,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-04,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,63,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-05,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,321,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-05,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,289,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-06,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,46,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-06,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,90,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-07,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,161,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-07,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,118,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-08,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,79,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-08,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,18,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-09,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,145,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-09,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,94,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-10,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,336,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-10,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,261,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-11,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,252,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-11,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,249,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-12,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,396,KENT,10001,KENT,10001,KERRI EVELYN HARRIS,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
32-12,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,135,KENT,10001,KENT,10001,AMY SPAMPINATO,032,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-01,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,440,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-01,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,259,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-02,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,563,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-02,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,258,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-03,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,291,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-03,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,223,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-04,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,298,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-04,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,89,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-05,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,509,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-05,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,299,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-06,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,236,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-06,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,163,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-07,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,372,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-07,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,135,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-08,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,539,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-08,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,328,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-09,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,261,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-09,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,181,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-10,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,467,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-10,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,280,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-11,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,241,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-11,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,138,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-12,STATE HOUSE,DEMOCRAT,DEMOCRAT,IN-PERSON,61,NEW CASTLE,10003,NEW CASTLE,10003,ED OSIENSKI,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
24-12,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,18,NEW CASTLE,10003,NEW CASTLE,10003,JOAN GODWIN,024,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-01,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,695,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-02,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,453,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-03,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,482,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-04,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,207,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-05,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,396,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-06,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,275,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-07,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,201,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-08,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,597,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-09,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,602,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-10,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,51,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-11,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,47,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-12,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,45,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
35-13,STATE HOUSE,REPUBLICAN,REPUBLICAN,IN-PERSON,214,SUSSEX,10005,SUSSEX,10005,JESSE R VANDERWENDE,035,STATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-01,US SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,386,NEW CASTLE,10003,NEW CASTLE,10003,LISA BLUNT ROCHESTER,,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-01,US SENATE,REPUBLICAN,REPUBLICAN,IN-PERSON,26,NEW CASTLE,10003,NEW CASTLE,10003,ERIC HANSEN,,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-01,US SENATE,INDEPENDENT PARTY OF DELAWARE,OTHER,IN-PERSON,8,NEW CASTLE,10003,NEW CASTLE,10003,"MICHAEL ""DR MIKE"" KATZ",,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-02,US SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,465,NEW CASTLE,10003,NEW CASTLE,10003,LISA BLUNT ROCHESTER,,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-02,US SENATE,REPUBLICAN,REPUBLICAN,IN-PERSON,38,NEW CASTLE,10003,NEW CASTLE,10003,ERIC HANSEN,,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-02,US SENATE,INDEPENDENT PARTY OF DELAWARE,OTHER,IN-PERSON,9,NEW CASTLE,10003,NEW CASTLE,10003,"MICHAEL ""DR MIKE"" KATZ",,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-03,US SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,336,NEW CASTLE,10003,NEW CASTLE,10003,LISA BLUNT ROCHESTER,,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-03,US SENATE,REPUBLICAN,REPUBLICAN,IN-PERSON,16,NEW CASTLE,10003,NEW CASTLE,10003,ERIC HANSEN,,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-03,US SENATE,INDEPENDENT PARTY OF DELAWARE,OTHER,IN-PERSON,10,NEW CASTLE,10003,NEW CASTLE,10003,"MICHAEL ""DR MIKE"" KATZ",,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-04,US SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,492,NEW CASTLE,10003,NEW CASTLE,10003,LISA BLUNT ROCHESTER,,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-04,US SENATE,REPUBLICAN,REPUBLICAN,IN-PERSON,41,NEW CASTLE,10003,NEW CASTLE,10003,ERIC HANSEN,,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-04,US SENATE,INDEPENDENT PARTY OF DELAWARE,OTHER,IN-PERSON,8,NEW CASTLE,10003,NEW CASTLE,10003,"MICHAEL ""DR MIKE"" KATZ",,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-05,US SENATE,DEMOCRAT,DEMOCRAT,IN-PERSON,602,NEW CASTLE,10003,NEW CASTLE,10003,LISA BLUNT ROCHESTER,,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
01-05,US SENATE,REPUBLICAN,REPUBLICAN,IN-PERSON,85,NEW CASTLE,10003,NEW CASTLE,10003,ERIC HANSEN,,SENATE,2024,GEN,DELAWARE,FALSE,FALSE,DE,10,51,11,2024-11-05,1
